"SAMPLE_NUMBER","LOGIN_DATE","ANALYSIS","ASSIGNED_OPERATOR","SAMPLING_POINT","REPORTED_NAME","REPORTED_UNITS","ENTRY"
"7228848","27/03/2015 08:04:15 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.576791809"
"7228918","27/03/2015 08:12:44 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.615812813"
"7229010","27/03/2015 08:30:36 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.518920398"
"7229044","27/03/2015 08:37:10 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.282651846"
"7229074","27/03/2015 08:42:46 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.273623989"
"7229204","27/03/2015 09:21:45 AM","FATS011299","AVERAT","IRM001A","Fat","PCT_M-M","25.574548908"
"7229212","27/03/2015 09:24:55 AM","FATS011299","AVERAT","IRM001A","Fat","PCT_M-M","26.569484937"
"7232466","28/03/2015 07:12:41 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.272727273"
"7232496","28/03/2015 07:32:03 AM","FATS011299","CRUSHBY","IRM001A","Fat","PCT_M-M","27.559201939"
"7232631","28/03/2015 08:14:10 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.448837671"
"7234091","29/03/2015 07:24:01 AM","FATS011299","UPKOSAKUL","IRM001A","Fat","PCT_M-M","27.497716895"
"7234093","29/03/2015 07:29:16 AM","FATS011299","UPKOSAKUL","IRM001A","Fat","PCT_M-M","27.490146901"
"7234203","29/03/2015 08:58:29 AM","FATS011299","UPKOSAKUL","IRM001A","Fat","PCT_M-M","27.627953578"
"7235381","30/03/2015 06:44:01 AM","FATS011299","AVERAT","IRM001A","Fat","PCT_M-M","26.823729776"
"7235386","30/03/2015 06:49:57 AM","FATS011299","AVERAT","IRM001A","Fat","PCT_M-M","27.276982121"
"7235796","30/03/2015 09:15:15 AM","FATS011299","JBHONGIR","IRM001A","Fat","PCT_M-M","27.175648703"
"7235802","30/03/2015 09:17:41 AM","FATS011299","JBHONGIR","IRM001A","Fat","PCT_M-M","26.980813202"
"7236173","30/03/2015 10:25:04 AM","FATS011299","AKADAR","IRM001A","Fat","PCT_M-M","27.391732283"
"7236266","30/03/2015 10:32:43 AM","FATS011299","AKADAR","IRM001A","Fat","PCT_M-M","27.766856694"
"7236938","30/03/2015 12:45:58 PM","FATS011299","SPERERA","IRM001A","Fat","PCT_M-M","27.137432002"
"7236955","30/03/2015 12:54:04 PM","FATS011299","SPERERA","IRM001A","Fat","PCT_M-M","27.16395588"
"7239063","31/03/2015 07:21:05 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.573987166"
"7239105","31/03/2015 07:51:49 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.600184247"
"7239370","31/03/2015 08:36:48 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.352420032"
"7241786","31/03/2015 12:51:19 PM","FATS011299","SPERERA","IRM001A","Fat","PCT_M-M","27.241346246"
"7241863","31/03/2015 12:59:13 PM","FATS011299","SPERERA","IRM001A","Fat","PCT_M-M","27.37701909"
"7242914","31/03/2015 04:14:38 PM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.574393109"
"7244352","01/04/2015 08:14:42 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","26.429850184"
"7244419","01/04/2015 08:33:04 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.505578733"
"7244702","01/04/2015 09:18:02 AM","FATS011299","JBHONGIR","IRM001A","Fat","PCT_M-M","27.195133915"
"7244968","01/04/2015 10:01:06 AM","FATS011299","UPKOSAKUL","IRM001A","Fat","PCT_M-M","27.30228471"
"7244996","01/04/2015 10:04:13 AM","FATS011299","UPKOSAKUL","IRM001A","Fat","PCT_M-M","27.270120436"
"7247620","01/04/2015 04:44:30 PM","FATS011299","","IRM001A","Fat","PCT_M-M","27.658756845"
"7247623","01/04/2015 04:45:29 PM","FATS011299","","IRM001A","Fat","PCT_M-M","27.515265383"
"7248459","02/04/2015 07:05:55 AM","FATS011299","AVERAT","IRM001A","Fat","PCT_M-M","27.407058824"
"7248550","02/04/2015 07:40:27 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.342995169"
"7248554","02/04/2015 07:42:43 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.281350787"
"7248632","02/04/2015 07:52:44 AM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.570588802"
"7248652","02/04/2015 07:58:18 AM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.310673822"
"7251489","02/04/2015 01:19:06 PM","FATS011299","BDESWAL","IRM001A","Fat","PCT_M-M","27.657920311"
"7253843","03/04/2015 08:34:58 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.130805779"
"7253845","03/04/2015 08:38:25 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.308447937"
"7255222","04/04/2015 07:18:52 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.627942438"
"7255223","04/04/2015 07:22:36 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.618235238"
"7255321","04/04/2015 08:34:15 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.326935619"
"7255357","04/04/2015 08:38:07 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.163553183"
"7256609","05/04/2015 07:33:55 AM","FATS011299","CRUSHBY","IRM001A","Fat","PCT_M-M","27.566725112"
"7256612","05/04/2015 07:36:58 AM","FATS011299","CRUSHBY","IRM001A","Fat","PCT_M-M","27.422321169"
"7258110","06/04/2015 07:35:18 AM","FATS011299","UPKOSAKUL","IRM001A","Fat","PCT_M-M","27.158643941"
"7258220","06/04/2015 09:01:37 AM","FATS011299","UPKOSAKUL","IRM001A","Fat","PCT_M-M","27.056202879"
"7259682","07/04/2015 08:06:35 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.29603951"
"7259745","07/04/2015 08:20:32 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.464392804"
"7259946","07/04/2015 09:26:34 AM","FATS011299","UPKOSAKUL","IRM001A","Fat","PCT_M-M","27.458066908"
"7259971","07/04/2015 09:29:08 AM","FATS011299","UPKOSAKUL","IRM001A","Fat","PCT_M-M","27.435502503"
"7263097","08/04/2015 07:46:55 AM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.370840412"
"7263101","08/04/2015 07:50:49 AM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.580053534"
"7263107","08/04/2015 07:59:29 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.627312607"
"7263148","08/04/2015 08:03:28 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","24.779788985"
"7263239","08/04/2015 08:24:02 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.456590371"
"7267161","09/04/2015 06:48:47 AM","FATS011299","SRAMACHAND","IRM001A","Fat","PCT_M-M","27.473725957"
"7267167","09/04/2015 06:51:21 AM","FATS011299","SRAMACHAND","IRM001A","Fat","PCT_M-M","27.45508982"
"7267359","09/04/2015 08:10:49 AM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.442827443"
"7267370","09/04/2015 08:14:23 AM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.304999507"
"7267638","09/04/2015 09:01:53 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.270988717"
"7267662","09/04/2015 09:06:20 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.556603774"
"7269359","09/04/2015 01:06:33 PM","FATS011299","DSWINDEN","IRM001A","Fat","PCT_M-M","27.475018028"
"7269465","09/04/2015 01:15:18 PM","FATS011299","DSWINDEN","IRM001A","Fat","PCT_M-M","27.605321508"
"7271699","10/04/2015 06:25:58 AM","FATS011299","SRAMACHAND","IRM001A","Fat","PCT_M-M","27.580389043"
"7271701","10/04/2015 06:30:12 AM","FATS011299","SRAMACHAND","IRM001A","Fat","PCT_M-M","27.56007578"
"7272175","10/04/2015 08:17:26 AM","FATS011299","SRAMACHAND","IRM001A","Fat","PCT_M-M","27.475149105"
"7272213","10/04/2015 08:19:19 AM","FATS011299","SRAMACHAND","IRM001A","Fat","PCT_M-M","27.45566846"
"7272524","10/04/2015 09:09:22 AM","FATS011299","STARONA","IRM001A","Fat","PCT_M-M","27.67702103"
"7272562","10/04/2015 09:14:00 AM","FATS011299","STARONA","IRM001A","Fat","PCT_M-M","27.423874463"
"7276930","11/04/2015 09:55:11 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.384343385"
"7276952","11/04/2015 10:06:10 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.334182424"
"7278046","12/04/2015 07:16:33 AM","FATS011299","SPERERA","IRM001A","Fat","PCT_M-M","27.520541324"
"7278047","12/04/2015 07:21:01 AM","FATS011299","SPERERA","IRM001A","Fat","PCT_M-M","27.252921371"
"7278118","12/04/2015 08:16:42 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.146042363"
"7278127","12/04/2015 08:25:32 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.163155316"
"7279161","13/04/2015 06:49:25 AM","FATS011299","AKADAR","IRM001A","Fat","PCT_M-M","27.497556207"
"7279164","13/04/2015 06:53:32 AM","FATS011299","AKADAR","IRM001A","Fat","PCT_M-M","27.663479185"
"7279489","13/04/2015 09:08:12 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.628922738"
"7279506","13/04/2015 09:12:50 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.461924132"
"7279744","13/04/2015 09:39:14 AM","FATS011299","UPKOSAKUL","IRM001A","Fat","PCT_M-M","27.615996894"
"7279881","13/04/2015 10:00:13 AM","FATS011299","UPKOSAKUL","IRM001A","Fat","PCT_M-M","27.517934003"
"7282616","14/04/2015 06:26:35 AM","FATS011299","SRAMACHAND","IRM001A","Fat","PCT_M-M","27.475815299"
"7282627","14/04/2015 06:35:37 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.322957915"
"7282628","14/04/2015 06:35:48 AM","FATS011299","SRAMACHAND","IRM001A","Fat","PCT_M-M","27.488811537"
"7282649","14/04/2015 06:46:59 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.335800185"
"7282676","14/04/2015 07:06:18 AM","FATS011299","AVERAT","IRM001A","Fat","PCT_M-M","27.506832037"
"7282680","14/04/2015 07:09:48 AM","FATS011299","AVERAT","IRM001A","Fat","PCT_M-M","27.295149356"
"7282681","14/04/2015 07:10:12 AM","FATS011299","AVERAT","IRM001A","Fat","PCT_M-M","27.594409753"
"7282755","14/04/2015 07:37:35 AM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.593883082"
"7282761","14/04/2015 07:39:36 AM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.41745283"
"7283340","14/04/2015 09:28:31 AM","FATS011299","JBHONGIR","IRM001A","Fat","PCT_M-M","27.53968254"
"7283398","14/04/2015 09:36:33 AM","FATS011299","JBHONGIR","IRM001A","Fat","PCT_M-M","27.460727779"
"7288085","15/04/2015 06:22:12 AM","FATS011299","SRAMACHAND","IRM001A","Fat","PCT_M-M","27.597176658"
"7288112","15/04/2015 06:30:58 AM","FATS011299","SRAMACHAND","IRM001A","Fat","PCT_M-M","27.620565963"
"7288703","15/04/2015 09:05:56 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.461675915"
"7288750","15/04/2015 09:12:21 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.493939959"
"7293687","16/04/2015 09:35:14 AM","FATS011299","UPKOSAKUL","IRM001A","Fat","PCT_M-M","27.5"
"7293729","16/04/2015 09:37:51 AM","FATS011299","UPKOSAKUL","IRM001A","Fat","PCT_M-M","27.456089558"
"7294055","16/04/2015 10:11:43 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.075135844"
"7294199","16/04/2015 10:19:52 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.345967225"
"7295470","16/04/2015 12:42:47 PM","FATS011299","SPERERA","IRM001A","Fat","PCT_M-M","27.491267721"
"7295505","16/04/2015 12:46:05 PM","FATS011299","SPERERA","IRM001A","Fat","PCT_M-M","27.384379198"
"7295766","16/04/2015 01:21:05 PM","FATS011299","DSWINDEN","IRM001A","Fat","PCT_M-M","27.327818392"
"7295811","16/04/2015 01:25:58 PM","FATS011299","DSWINDEN","IRM001A","Fat","PCT_M-M","27.203913967"
"7296078","16/04/2015 02:08:13 PM","FATS011299","WNIE","IRM001A","Fat","PCT_M-M","27.311457578"
"7296130","16/04/2015 02:13:23 PM","FATS011299","WNIE","IRM001A","Fat","PCT_M-M","27.621064793"
"7296199","16/04/2015 02:25:17 PM","FATS011299","SPERERA","IRM001A","Fat","PCT_M-M","27.622714148"
"7296209","16/04/2015 02:29:01 PM","FATS011299","SPERERA","IRM001A","Fat","PCT_M-M","27.51871042"
"7297911","17/04/2015 07:05:09 AM","FATS011299","AVERAT","IRM001A","Fat","PCT_M-M","26.425591099"
"7297913","17/04/2015 07:08:03 AM","FATS011299","AVERAT","IRM001A","Fat","PCT_M-M","27.34775185"
"7298123","17/04/2015 08:15:23 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.252146024"
"7298181","17/04/2015 08:20:37 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.259887006"
"7298617","17/04/2015 09:35:50 AM","FATS011299","AKADAR","IRM001A","Fat","PCT_M-M","27.642665645"
"7298632","17/04/2015 09:42:05 AM","FATS011299","UPKOSAKUL","IRM001A","Fat","PCT_M-M","27.224850486"
"7298735","17/04/2015 09:48:06 AM","FATS011299","UPKOSAKUL","IRM001A","Fat","PCT_M-M","27.252769185"
"7299930","17/04/2015 12:42:35 PM","FATS011299","SPERERA","IRM001A","Fat","PCT_M-M","27.288930582"
"7299978","17/04/2015 12:46:13 PM","FATS011299","SPERERA","IRM001A","Fat","PCT_M-M","27.345229788"
"7302390","18/04/2015 07:28:21 AM","FATS011299","SKUNNATH","IRM001A","Fat","PCT_M-M","27.366892546"
"7302391","18/04/2015 07:30:59 AM","FATS011299","SKUNNATH","IRM001A","Fat","PCT_M-M","27.428515472"
"7302464","18/04/2015 07:59:21 AM","FATS011299","AVERAT","IRM001A","Fat","PCT_M-M","27.385274132"
"7302497","18/04/2015 08:06:28 AM","FATS011299","AVERAT","IRM001A","Fat","PCT_M-M","27.037677816"
"7302499","18/04/2015 08:07:03 AM","FATS011299","AVERAT","IRM001A","Fat","PCT_M-M","27.164843315"
"7304231","19/04/2015 08:40:39 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.182091798"
"7304234","19/04/2015 08:43:55 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.127164401"
"7305447","20/04/2015 06:54:07 AM","FATS011299","AVERAT","IRM001A","Fat","PCT_M-M","27.403707617"
"7305448","20/04/2015 06:59:21 AM","FATS011299","AVERAT","IRM001A","Fat","PCT_M-M","27.035156984"
"7306099","20/04/2015 09:40:14 AM","FATS011299","UPKOSAKUL","IRM001A","Fat","PCT_M-M","27.628884338"
"7306115","20/04/2015 09:44:15 AM","FATS011299","UPKOSAKUL","IRM001A","Fat","PCT_M-M","27.151868025"
"7306194","20/04/2015 09:55:23 AM","FATS011299","JBHONGIR","IRM001A","Fat","PCT_M-M","27.614252517"
"7306254","20/04/2015 10:02:44 AM","FATS011299","JBHONGIR","IRM001A","Fat","PCT_M-M","27.164235651"
"7309256","21/04/2015 06:41:36 AM","FATS011299","AKADAR","IRM001A","Fat","PCT_M-M","27.297297297"
"7309284","21/04/2015 06:46:59 AM","FATS011299","AKADAR","IRM001A","Fat","PCT_M-M","27.472527473"
"7309430","21/04/2015 07:57:28 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.381062356"
"7309438","21/04/2015 08:00:49 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.530364372"
"7310059","21/04/2015 09:29:33 AM","FATS011299","UPKOSAKUL","IRM001A","Fat","PCT_M-M","27.444708463"
"7310079","21/04/2015 09:33:38 AM","FATS011299","UPKOSAKUL","IRM001A","Fat","PCT_M-M","27.626883426"
"7313776","22/04/2015 07:44:33 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.595343995"
"7314507","22/04/2015 09:39:24 AM","FATS011299","UPKOSAKUL","IRM001A","Fat","PCT_M-M","27.468512643"
"7314528","22/04/2015 09:43:51 AM","FATS011299","UPKOSAKUL","IRM001A","Fat","PCT_M-M","27.14893617"
"7317446","22/04/2015 05:01:29 PM","FATS011299","SPERERA","IRM001A","Fat","PCT_M-M","27.196612453"
"7317970","23/04/2015 06:51:38 AM","FATS011299","SRAMACHAND","IRM001A","Fat","PCT_M-M","27.519303108"
"7317973","23/04/2015 06:54:04 AM","FATS011299","SRAMACHAND","IRM001A","Fat","PCT_M-M","27.498751872"
"7318344","23/04/2015 08:15:40 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.354512229"
"7318415","23/04/2015 08:26:16 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.246618492"
"7318631","23/04/2015 08:55:41 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.536231884"
"7318638","23/04/2015 08:58:36 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.454700693"
"7320498","23/04/2015 01:15:39 PM","FATS011299","DSWINDEN","IRM001A","Fat","PCT_M-M","27.331359695"
"7320514","23/04/2015 01:20:50 PM","FATS011299","DSWINDEN","IRM001A","Fat","PCT_M-M","27.033250438"
"7322452","24/04/2015 06:42:07 AM","FATS011299","AKADAR","IRM001A","Fat","PCT_M-M","27.665566129"
"7322521","24/04/2015 06:49:46 AM","FATS011299","AKADAR","IRM001A","Fat","PCT_M-M","27.427847114"
"7322524","24/04/2015 06:54:49 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.475409836"
"7322674","24/04/2015 07:23:44 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.448911062"
"7322751","24/04/2015 07:39:47 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.457790642"
"7322776","24/04/2015 07:43:48 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.637956749"
"7322943","24/04/2015 08:27:32 AM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.606505038"
"7322966","24/04/2015 08:33:28 AM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.477432794"
"7324090","24/04/2015 10:54:47 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.052414052"
"7324174","24/04/2015 11:03:43 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.488969883"
"7326899","25/04/2015 08:24:44 AM","FATS011299","AVERAT","IRM001A","Fat","PCT_M-M","27.532810877"
"7326934","25/04/2015 08:27:35 AM","FATS011299","AVERAT","IRM001A","Fat","PCT_M-M","27.292235661"
"7328615","26/04/2015 08:23:15 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.629251032"
"7328620","26/04/2015 08:29:21 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.514360822"
"7329931","27/04/2015 06:47:25 AM","FATS011299","AKADAR","IRM001A","Fat","PCT_M-M","27.443572605"
"7329968","27/04/2015 06:53:23 AM","FATS011299","AKADAR","IRM001A","Fat","PCT_M-M","27.377550015"
"7330225","27/04/2015 08:16:27 AM","FATS011299","SRAMACHAND","IRM001A","Fat","PCT_M-M","27.375858294"
"7330228","27/04/2015 08:18:00 AM","FATS011299","SRAMACHAND","IRM001A","Fat","PCT_M-M","27.375858294"
"7330345","27/04/2015 08:53:42 AM","FATS011299","JBHONGIR","IRM001A","Fat","PCT_M-M","27.679541638"
"7330376","27/04/2015 08:58:51 AM","FATS011299","JBHONGIR","IRM001A","Fat","PCT_M-M","27.60199005"
"7331591","27/04/2015 01:07:49 PM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.576466004"
"7331609","27/04/2015 01:10:47 PM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.579846617"
"7333356","28/04/2015 06:57:43 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.593085106"
"7333369","28/04/2015 07:04:02 AM","FATS011299","AKADAR","IRM001A","Fat","PCT_M-M","27.612297673"
"7333393","28/04/2015 07:09:53 AM","FATS011299","AKADAR","IRM001A","Fat","PCT_M-M","27.455819923"
"7333734","28/04/2015 08:19:33 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.102715018"
"7333755","28/04/2015 08:24:06 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.429005604"
"7335683","28/04/2015 12:55:20 PM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.33032543"
"7335717","28/04/2015 01:00:22 PM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.548913578"
"7339941","29/04/2015 12:35:11 PM","FATS011299","SPERERA","IRM001A","Fat","PCT_M-M","27.264376263"
"7339969","29/04/2015 12:39:10 PM","FATS011299","SPERERA","IRM001A","Fat","PCT_M-M","27.687925014"
"7340174","29/04/2015 12:54:31 PM","FATS011299","BDESWAL","IRM001A","Fat","PCT_M-M","27.618577075"
"7340202","29/04/2015 12:56:47 PM","FATS011299","BDESWAL","IRM001A","Fat","PCT_M-M","27.599649157"
"7341949","30/04/2015 06:31:49 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.292743634"
"7341955","30/04/2015 06:36:58 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.432260411"
"7342672","30/04/2015 09:06:24 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.475361518"
"7342683","30/04/2015 09:09:28 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.593667027"
"7342931","30/04/2015 09:43:01 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.314814815"
"7342939","30/04/2015 09:44:07 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.46277205"
"7345237","30/04/2015 02:21:19 PM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.527697375"
"7346316","01/05/2015 06:38:52 AM","FATS011299","SRAMACHAND","IRM001A","Fat","PCT_M-M","27.451764471"
"7346323","01/05/2015 06:43:32 AM","FATS011299","SRAMACHAND","IRM001A","Fat","PCT_M-M","27.494544733"
"7346996","01/05/2015 08:58:05 AM","FATS011299","JBHONGIR","IRM001A","Fat","PCT_M-M","27.226690497"
"7347083","01/05/2015 09:09:38 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.046330232"
"7347146","01/05/2015 09:17:34 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.548972766"
"7349063","01/05/2015 01:03:53 PM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.363726462"
"7349077","01/05/2015 01:05:51 PM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.532467532"
"7350993","02/05/2015 08:12:44 AM","FATS011299","AVERAT","IRM001A","Fat","PCT_M-M","27.249836799"
"7351005","02/05/2015 08:17:02 AM","FATS011299","AVERAT","IRM001A","Fat","PCT_M-M","27.271013946"
"7352661","03/05/2015 07:54:51 AM","FATS011299","UPKOSAKUL","IRM001A","Fat","PCT_M-M","27.324945295"
"7352676","03/05/2015 08:11:43 AM","FATS011299","UPKOSAKUL","IRM001A","Fat","PCT_M-M","27.10653856"
"7354011","04/05/2015 08:08:17 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.280445241"
"7354078","04/05/2015 08:17:06 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.431982775"
"7354079","04/05/2015 08:17:19 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.485646587"
"7354098","04/05/2015 08:21:12 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.42519535"
"7355364","04/05/2015 12:49:49 PM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.505245279"
"7355370","04/05/2015 12:52:56 PM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.454562939"
"7356927","05/05/2015 06:29:18 AM","FATS011299","SRAMACHAND","IRM001A","Fat","PCT_M-M","27.512437811"
"7357083","05/05/2015 07:03:20 AM","FATS011299","AVERAT","IRM001A","Fat","PCT_M-M","27.165048544"
"7357086","05/05/2015 07:07:01 AM","FATS011299","AVERAT","IRM001A","Fat","PCT_M-M","27.298130661"
"7357121","05/05/2015 07:11:54 AM","FATS011299","SRAMACHAND","IRM001A","Fat","PCT_M-M","27.462271644"
"7357275","05/05/2015 08:31:03 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.312205488"
"7357301","05/05/2015 08:37:50 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.314986984"
"7359296","05/05/2015 12:59:20 PM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.268325748"
"7359332","05/05/2015 01:02:52 PM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.515199059"
"7361168","06/05/2015 07:19:25 AM","FATS011299","AVERAT","IRM001A","Fat","PCT_M-M","27.443609023"
"7361173","06/05/2015 07:22:11 AM","FATS011299","AVERAT","IRM001A","Fat","PCT_M-M","27.369411765"
"7361535","06/05/2015 08:50:28 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.284276361"
"7361544","06/05/2015 08:53:24 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.515302219"
"7363281","06/05/2015 12:45:53 PM","FATS011299","SPERERA","IRM001A","Fat","PCT_M-M","27.606771835"
"7363303","06/05/2015 12:50:10 PM","FATS011299","SPERERA","IRM001A","Fat","PCT_M-M","27.315628759"
"7365682","07/05/2015 08:12:46 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.488104679"
"7366418","07/05/2015 10:28:26 AM","FATS011299","JBHONGIR","IRM001A","Fat","PCT_M-M","27.606388255"
"7366506","07/05/2015 10:39:38 AM","FATS011299","JBHONGIR","IRM001A","Fat","PCT_M-M","6.825334382"
"7367517","07/05/2015 12:55:02 PM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.580422341"
"7367524","07/05/2015 12:57:12 PM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.602384909"
"7369787","08/05/2015 08:03:02 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.084891548"
"7369827","08/05/2015 08:09:41 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.13313897"
"7369840","08/05/2015 08:10:53 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.155172414"
"7370671","08/05/2015 10:07:34 AM","FATS011299","JBHONGIR","IRM001A","Fat","PCT_M-M","27.625137376"
"7370711","08/05/2015 10:14:07 AM","FATS011299","JBHONGIR","IRM001A","Fat","PCT_M-M","27.543300816"
"7370823","08/05/2015 10:20:21 AM","FATS011299","JBHONGIR","IRM001A","Fat","PCT_M-M","27.507704543"
"7371721","08/05/2015 01:09:34 PM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.24340176"
"7371737","08/05/2015 01:14:48 PM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.395649618"
"7371966","08/05/2015 02:02:47 PM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.359399076"
