"","SAMPLE_NUMBER","LOGIN_DATE","ANALYSIS","ASSIGNED_OPERATOR","SAMPLING_POINT","REPORTED_NAME","UNITS","ENTRY","REPORTABLE","NAME","RAW_ENTRY","z_score"
"582",14046069,2020-04-30 07:05:52,"MICP010406","SLOUYEH","IRM001B_CL","Zinc","MG_P_KG",37.899949976,"T","MICP01-20-0324",37.899949976,0.284178993056971
"583",14046069,2020-04-30 07:05:52,"MICP010406","SLOUYEH","IRM001B_CL","Copper","MG_P_KG",0.2288607325,"T","MICP01-20-0324",0.2288607325,-0.137980533516427
"584",14046069,2020-04-30 07:05:52,"MICP010406","SLOUYEH","IRM001B_CL","Manganese","MG_P_KG",0.5524685141,"T","MICP01-20-0324",0.5524685141,2.28651799684965
"585",14046069,2020-04-30 07:05:52,"MICP010406","SLOUYEH","IRM001B_CL","Calcium","PCT_M-M",0.6763571945,"T","MICP01-20-0324",0.6763571945,-1.43208580936432
"586",14046069,2020-04-30 07:05:52,"MICP010406","SLOUYEH","IRM001B_CL","Magnesium","PCT_M-M",0.06642623675,"T","MICP01-20-0324",0.06642623675,-0.847920629904244
"587",14046069,2020-04-30 07:05:52,"MICP010406","SLOUYEH","IRM001B_CL","Sodium","PCT_M-M",0.1780470977,"T","MICP01-20-0324",0.1780470977,-0.211448458650341
"588",14046069,2020-04-30 07:05:52,"MICP010406","SLOUYEH","IRM001B_CL","Potassium","PCT_M-M",0.6629266356,"T","MICP01-20-0324",0.6629266356,-1.37022471181144
"589",14046069,2020-04-30 07:05:52,"MICP010406","SLOUYEH","IRM001B_CL","Phosphorus","PCT_M-M",0.485487715,"T","MICP01-20-0324",0.485487715,0.800602213627564
"590",14046143,2020-04-30 07:21:31,"MICP010406","YYU","IRM001B_CL","Iron","MG_P_KG",87.754868769,"T","MICP01-20-0325",87.754868769,0.109684241480134
"591",14046143,2020-04-30 07:21:31,"MICP010406","YYU","IRM001B_CL","Zinc","MG_P_KG",37.069507537,"T","MICP01-20-0325",37.069507537,-0.813815678803584
"592",14046143,2020-04-30 07:21:31,"MICP010406","YYU","IRM001B_CL","Copper","MG_P_KG",0.1198385016,"T","MICP01-20-0325",0.1198385016,-2.13868283877697
"593",14046143,2020-04-30 07:21:31,"MICP010406","YYU","IRM001B_CL","Calcium","PCT_M-M",0.6989715252,"T","MICP01-20-0325",0.6989715252,0.0517281760430668
"594",14046143,2020-04-30 07:21:31,"MICP010406","YYU","IRM001B_CL","Magnesium","PCT_M-M",0.06737571732,"T","MICP01-20-0325",0.06737571732,-0.155345721735234
"595",14046143,2020-04-30 07:21:31,"MICP010406","YYU","IRM001B_CL","Sodium","PCT_M-M",0.1769713606,"T","MICP01-20-0325",0.1769713606,-0.419909581079601
"596",14046143,2020-04-30 07:21:31,"MICP010406","YYU","IRM001B_CL","Potassium","PCT_M-M",0.6648938516,"T","MICP01-20-0325",0.6648938516,-1.24624882642307
"597",14046143,2020-04-30 07:21:31,"MICP010406","YYU","IRM001B_CL","Phosphorus","PCT_M-M",0.4608216809,"T","MICP01-20-0325",0.4608216809,-0.190935273256302
"598",14049602,2020-04-30 15:50:03,"MICP010406","KWORKMAN","IRM001B_CL","Iron","MG_P_KG",88.231969088,"T","MICP01-20-0326",88.231969088,0.349861216045221
"599",14049602,2020-04-30 15:50:03,"MICP010406","KWORKMAN","IRM001B_CL","Zinc","MG_P_KG",37.312368955,"T","MICP01-20-0326",37.312368955,-0.492709084967169
"600",14049602,2020-04-30 15:50:03,"MICP010406","KWORKMAN","IRM001B_CL","Copper","MG_P_KG",0.21482164,"T","MICP01-20-0326",0.21482164,-0.39561647158744
"601",14049602,2020-04-30 15:50:03,"MICP010406","KWORKMAN","IRM001B_CL","Manganese","MG_P_KG",0.5214987776,"T","MICP01-20-0326",0.5214987776,0.777531613800983
"602",14049602,2020-04-30 15:50:03,"MICP010406","KWORKMAN","IRM001B_CL","Calcium","PCT_M-M",0.6939826806,"T","MICP01-20-0326",0.6939826806,-0.275609275889754
"603",14049602,2020-04-30 15:50:03,"MICP010406","KWORKMAN","IRM001B_CL","Magnesium","PCT_M-M",0.06692092298,"T","MICP01-20-0326",0.06692092298,-0.487084103976467
"604",14049602,2020-04-30 15:50:03,"MICP010406","KWORKMAN","IRM001B_CL","Sodium","PCT_M-M",0.1772801116,"T","MICP01-20-0326",0.1772801116,-0.36007843831139
"605",14049602,2020-04-30 15:50:03,"MICP010406","KWORKMAN","IRM001B_CL","Potassium","PCT_M-M",0.6629773073,"T","MICP01-20-0326",0.6629773073,-1.36703133148531
"606",14049602,2020-04-30 15:50:03,"MICP010406","KWORKMAN","IRM001B_CL","Phosphorus","PCT_M-M",0.4518504302,"T","MICP01-20-0326",0.4518504302,-0.551566063646845
"607",14050840,2020-05-01 05:50:24,"MICP010406","YYU","IRM001B_CL","Iron","MG_P_KG",88.676408732,"T","MICP01-20-0327",88.676408732,0.573596486850403
"608",14050840,2020-05-01 05:50:24,"MICP010406","YYU","IRM001B_CL","Zinc","MG_P_KG",37.482738387,"T","MICP01-20-0327",37.482738387,-0.26744997030876
"609",14050840,2020-05-01 05:50:24,"MICP010406","YYU","IRM001B_CL","Copper","MG_P_KG",0.2361669142,"T","MICP01-20-0327",0.2361669142,-0.0039024244081094
"610",14050840,2020-05-01 05:50:24,"MICP010406","YYU","IRM001B_CL","Manganese","MG_P_KG",0.4974597284,"T","MICP01-20-0327",0.4974597284,-0.393760169848413
"611",14050840,2020-05-01 05:50:24,"MICP010406","YYU","IRM001B_CL","Calcium","PCT_M-M",0.6987431279,"T","MICP01-20-0327",0.6987431279,0.0367421429623128
"612",14050840,2020-05-01 05:50:24,"MICP010406","YYU","IRM001B_CL","Magnesium","PCT_M-M",0.06718810773,"T","MICP01-20-0327",0.06718810773,-0.292192855495828
"613",14050840,2020-05-01 05:50:24,"MICP010406","YYU","IRM001B_CL","Sodium","PCT_M-M",0.1790287916,"T","MICP01-20-0327",0.1790287916,-0.021211446023412
"614",14050840,2020-05-01 05:50:24,"MICP010406","YYU","IRM001B_CL","Potassium","PCT_M-M",0.6660648863,"T","MICP01-20-0327",0.6660648863,-1.1724490689216
"615",14050840,2020-05-01 05:50:24,"MICP010406","YYU","IRM001B_CL","Phosphorus","PCT_M-M",0.4791452758,"T","MICP01-20-0327",0.4791452758,0.545645693273053
